filename,x0,y0,x1,y1,labels,num_digits,x_increase,y_increase,image_width,image_height
test/5632.png,27,0,48,38,[8.0],1,2.4,4.5,76,37
test/5633.png,38,-4,58,43,[4.0],1,2.25,5.55,95,45
test/5634.png,158,44,225,99,"[1.0, 10.0, 6.0]",3,7.8,6.3,339,140
test/5635.png,35,5,75,44,"[3.0, 8.0]",2,4.6499999999999995,4.5,111,49
test/5636.png,23,-4,70,42,"[2.0, 3.0, 1.0]",3,5.3999999999999995,5.3999999999999995,97,41
test/5637.png,73,11,102,59,[3.0],1,3.3,5.55,191,77
test/5638.png,33,-1,59,37,[2.0],1,3.0,4.5,160,41
test/5639.png,73,-1,131,46,"[4.0, 3.0]",2,6.75,5.55,205,80
test/564.png,59,16,92,65,"[2.0, 7.0]",2,3.9,5.7,153,76
test/5640.png,103,-5,151,52,"[4.0, 10.0]",2,5.55,6.75,210,39
test/5641.png,113,60,143,97,"[1.0, 6.0]",2,3.4499999999999997,4.2,261,108
test/5642.png,43,10,71,41,[6.0],1,3.15,3.5999999999999996,117,50
test/5643.png,31,-1,79,39,"[5.0, 6.0]",2,5.55,4.8,99,40
test/5644.png,126,46,175,119,[8.0],1,5.7,8.4,377,146
test/5645.png,32,-4,56,42,[7.0],1,2.85,5.3999999999999995,90,42
test/5646.png,36,1,101,66,"[5.0, 5.0]",2,7.5,7.5,149,63
test/5647.png,12,-1,52,51,"[2.0, 5.0]",2,4.6499999999999995,6.0,76,43
test/5648.png,22,3,48,27,"[6.0, 2.0]",2,3.0,2.85,69,30
test/5649.png,48,11,90,49,"[2.0, 5.0]",2,4.95,4.35,123,49
test/565.png,69,29,116,100,[3.0],1,5.3999999999999995,8.1,247,109
test/5650.png,68,27,186,108,"[2.0, 2.0, 7.0]",3,13.65,9.299999999999999,289,117
test/5651.png,47,4,84,33,"[6.0, 3.0]",2,4.2,3.3,106,35
test/5652.png,33,0,107,57,"[3.0, 3.0]",2,8.549999999999999,6.75,147,61
test/5653.png,44,10,68,36,"[3.0, 8.0]",2,2.85,3.0,110,47
test/5654.png,106,6,143,39,"[7.0, 2.0]",2,4.2,3.9,181,46
test/5655.png,20,-2,72,38,"[7.0, 1.0]",2,6.0,4.8,90,39
test/5656.png,11,-13,139,66,"[3.0, 9.0, 6.0]",3,14.85,9.15,158,55
test/5657.png,139,8,180,45,"[3.0, 3.0]",2,4.8,4.2,260,68
test/5658.png,65,17,93,55,[2.0],1,3.15,4.35,141,59
test/5659.png,24,-1,48,37,"[6.0, 1.0]",2,2.85,4.5,79,39
test/566.png,90,16,175,92,"[5.0, 10.0]",2,9.9,8.85,257,107
test/5660.png,108,-6,156,58,[3.0],1,5.55,7.5,284,104
test/5661.png,8,27,67,81,"[2.0, 2.0]",2,6.8999999999999995,6.1499999999999995,132,83
test/5662.png,27,0,46,30,[6.0],1,2.1,3.4499999999999997,73,32
test/5663.png,86,37,114,76,"[4.0, 3.0]",2,3.15,4.5,197,81
test/5664.png,51,20,80,69,[7.0],1,3.3,5.7,151,69
test/5665.png,21,-3,70,45,"[4.0, 7.0]",2,5.7,5.7,65,40
test/5666.png,27,-3,79,50,"[7.0, 1.0]",2,6.0,6.1499999999999995,120,52
test/5667.png,31,-2,78,46,"[1.0, 10.0]",2,5.3999999999999995,5.7,110,46
test/5668.png,23,0,52,29,"[4.0, 3.0]",2,3.3,3.4499999999999997,76,32
test/5669.png,25,0,45,30,[1.0],1,2.25,3.5999999999999996,69,31
test/567.png,26,-3,47,46,[3.0],1,2.4,5.85,74,42
test/5670.png,32,-4,86,54,"[1.0, 5.0]",2,6.1499999999999995,6.8999999999999995,118,53
test/5671.png,65,20,113,74,"[2.0, 7.0]",2,5.55,6.1499999999999995,183,89
test/5672.png,47,1,95,59,"[7.0, 7.0]",2,5.55,6.75,143,61
test/5673.png,40,-6,82,64,[9.0],1,4.95,8.1,120,57
test/5674.png,268,17,352,147,"[3.0, 6.0]",2,9.75,15.0,485,178
test/5675.png,35,3,73,41,"[1.0, 3.0]",2,4.35,4.35,111,45
test/5676.png,46,26,84,57,"[2.0, 5.0]",2,4.35,3.5999999999999996,160,67
test/5677.png,54,10,109,64,"[3.0, 1.0]",2,6.3,6.1499999999999995,158,68
test/5678.png,36,4,84,32,"[1.0, 8.0, 7.0]",3,5.55,3.15,154,41
test/5679.png,28,4,52,33,"[1.0, 1.0]",2,2.85,3.3,82,38
test/568.png,81,-7,164,55,"[2.0, 5.0]",2,9.6,7.199999999999999,243,77
test/5680.png,231,92,272,176,[2.0],1,4.8,9.75,553,240
test/5681.png,20,-3,57,34,"[2.0, 1.0]",2,4.2,4.35,78,32
test/5682.png,22,-1,62,28,[3.0],1,4.6499999999999995,3.4499999999999997,83,34
test/5683.png,102,0,130,32,"[3.0, 1.0]",2,3.15,3.9,132,73
test/5684.png,32,-1,81,46,"[1.0, 4.0, 10.0]",3,5.7,5.55,111,45
test/5685.png,28,0,68,37,"[5.0, 9.0]",2,4.6499999999999995,4.35,98,39
test/5686.png,40,9,64,39,[8.0],1,2.85,3.4499999999999997,130,43
test/5687.png,24,-3,64,34,"[1.0, 10.0]",2,4.6499999999999995,4.35,88,35
test/5688.png,154,55,212,127,"[1.0, 1.0, 10.0]",3,6.75,8.25,346,174
test/5689.png,18,-4,44,32,[8.0],1,3.0,4.2,64,31
test/569.png,72,18,105,59,[2.0],1,3.9,4.8,170,82
test/5690.png,17,0,46,26,"[2.0, 2.0]",2,3.3,3.0,67,28
test/5691.png,61,27,110,58,"[1.0, 1.0, 10.0]",3,5.7,3.5999999999999996,172,69
test/5692.png,23,2,53,28,"[2.0, 1.0]",2,3.4499999999999997,3.0,78,32
test/5693.png,22,0,105,53,"[9.0, 6.0]",2,9.6,6.1499999999999995,128,55
test/5694.png,19,-8,47,40,[6.0],1,3.15,5.7,62,31
test/5695.png,26,-6,115,51,"[1.0, 5.0, 7.0]",3,10.2,6.75,140,48
test/5696.png,48,5,64,36,[3.0],1,1.95,3.5999999999999996,113,47
test/5697.png,23,-5,86,48,"[2.0, 2.0]",2,7.199999999999999,6.1499999999999995,110,47
test/5698.png,82,14,115,62,"[3.0, 3.0]",2,3.9,5.55,118,62
test/5699.png,16,-1,55,29,"[2.0, 4.0]",2,4.5,3.5999999999999996,72,31
test/57.png,27,4,85,37,"[1.0, 8.0, 6.0]",3,6.75,3.9,119,43
test/570.png,11,-2,39,26,"[1.0, 4.0]",2,3.15,3.3,50,23
test/5700.png,83,17,147,93,"[6.0, 2.0]",2,7.35,8.85,230,111
test/5701.png,33,-3,106,45,"[2.0, 3.0, 5.0]",3,8.4,5.7,140,49
test/5702.png,52,-4,167,105,"[3.0, 7.0]",2,13.2,12.75,222,103
test/5703.png,31,2,64,33,"[8.0, 5.0]",2,3.9,3.5999999999999996,94,35
test/5704.png,33,-8,107,64,"[1.0, 8.0]",2,8.549999999999999,8.4,139,60
test/5705.png,106,27,191,82,"[9.0, 7.0]",2,9.9,6.3,299,98
test/5706.png,75,24,140,87,"[4.0, 3.0]",2,7.5,7.199999999999999,256,112
test/5707.png,14,-2,43,27,"[5.0, 1.0]",2,3.3,3.4499999999999997,58,25
test/5708.png,18,0,59,30,"[5.0, 4.0]",2,4.8,3.5999999999999996,75,32
test/5709.png,30,-5,114,75,"[1.0, 9.0]",2,9.75,9.299999999999999,142,68
test/571.png,22,-5,94,47,"[2.0, 2.0]",2,8.25,6.0,117,45
test/5710.png,11,-6,40,34,[7.0],1,3.3,4.8,55,27
test/5711.png,102,13,135,44,"[2.0, 1.0]",2,3.9,3.5999999999999996,239,103
test/5712.png,21,0,61,32,"[8.0, 4.0]",2,4.6499999999999995,3.9,84,32
test/5713.png,39,5,80,36,"[5.0, 9.0]",2,4.8,3.5999999999999996,120,42
test/5714.png,83,8,116,57,"[3.0, 10.0]",2,3.9,5.7,167,70
test/5715.png,252,51,301,81,"[3.0, 9.0]",2,5.7,3.4499999999999997,450,194
test/5716.png,34,-3,74,43,"[1.0, 9.0]",2,4.6499999999999995,5.3999999999999995,110,42
test/5717.png,210,65,259,172,[8.0],1,5.7,12.299999999999999,452,222
test/5718.png,60,17,115,64,"[1.0, 6.0]",2,6.3,5.3999999999999995,178,73
test/5719.png,45,2,103,41,"[3.0, 9.0]",2,6.75,4.5,137,54
test/572.png,63,-4,180,114,"[1.0, 1.0, 10.0]",3,13.5,13.799999999999999,243,115
test/5720.png,38,-9,113,79,"[3.0, 1.0]",2,8.7,10.2,151,70
test/5721.png,57,4,86,66,"[1.0, 1.0]",2,3.3,7.05,161,69
test/5722.png,76,12,125,51,"[1.0, 2.0, 7.0]",3,5.7,4.5,176,56
test/5723.png,24,0,55,29,"[1.0, 6.0]",2,3.5999999999999996,3.3,79,31
test/5724.png,244,50,363,154,"[3.0, 2.0]",2,13.799999999999999,12.0,520,270
test/5725.png,29,2,70,30,"[2.0, 10.0]",2,4.8,3.15,93,33
test/5726.png,31,-6,61,47,[4.0],1,3.4499999999999997,6.1499999999999995,90,42
test/5727.png,17,0,54,29,"[1.0, 5.0]",2,4.2,3.4499999999999997,71,31
test/5728.png,43,-2,218,90,"[8.0, 10.0, 3.0]",3,20.099999999999998,10.799999999999999,266,92
test/5729.png,27,-5,60,43,"[2.0, 9.0]",2,3.9,5.7,88,40
test/573.png,22,-1,53,31,"[3.0, 10.0]",2,3.5999999999999996,3.9,134,33
test/5730.png,31,-4,85,50,"[4.0, 3.0]",2,6.1499999999999995,6.3,153,57
test/5731.png,40,3,102,65,"[1.0, 8.0]",2,7.05,7.05,139,62
test/5732.png,35,0,63,26,"[1.0, 10.0]",2,3.15,3.0,82,25
test/5733.png,39,3,86,42,"[7.0, 7.0]",2,5.3999999999999995,4.5,120,61
test/5734.png,14,-4,73,34,"[2.0, 7.0, 6.0]",3,6.8999999999999995,4.5,85,32
test/5735.png,51,8,89,39,"[8.0, 3.0]",2,4.35,3.5999999999999996,139,56
test/5736.png,5,-3,68,26,"[1.0, 10.0, 9.0]",3,7.199999999999999,3.4499999999999997,76,25
test/5737.png,99,45,203,129,"[2.0, 3.0]",2,12.0,9.75,337,173
test/5738.png,73,19,106,58,"[2.0, 9.0]",2,3.9,4.5,177,67
test/5739.png,50,4,91,46,"[1.0, 2.0]",2,4.8,4.95,142,54
test/574.png,29,-2,78,45,"[9.0, 10.0]",2,5.7,5.55,107,45
test/5740.png,102,-2,212,85,"[1.0, 5.0, 7.0]",3,12.75,10.049999999999999,376,83
test/5741.png,31,0,70,38,"[7.0, 3.0]",2,4.5,4.35,104,41
test/5742.png,36,-2,55,38,[2.0],1,2.1,4.8,91,42
test/5743.png,11,-2,49,25,"[2.0, 10.0]",2,4.35,3.15,61,25
test/5744.png,14,0,62,30,"[9.0, 9.0]",2,5.55,3.5999999999999996,75,31
test/5745.png,14,-3,40,23,[5.0],1,3.0,3.0,53,25
test/5746.png,40,-5,80,59,[5.0],1,4.6499999999999995,7.5,121,60
test/5747.png,30,2,72,40,"[1.0, 4.0]",2,4.95,4.35,103,42
test/5748.png,31,0,71,48,[2.0],1,4.6499999999999995,5.55,104,48
test/5749.png,36,-2,124,68,"[1.0, 2.0, 6.0]",3,10.049999999999999,8.1,158,66
test/575.png,73,-26,229,153,"[1.0, 10.0, 1.0]",3,18.0,20.849999999999998,272,138
test/5750.png,40,6,79,44,"[4.0, 9.0]",2,4.5,4.35,126,51
test/5751.png,118,1,157,34,"[5.0, 2.0]",2,4.5,3.9,185,39
test/5752.png,95,24,144,73,"[3.0, 4.0]",2,5.7,5.7,215,102
test/5753.png,23,0,60,31,"[1.0, 5.0, 1.0]",3,4.2,3.5999999999999996,85,33
test/5754.png,136,-12,219,96,"[1.0, 10.0]",2,9.6,12.6,276,91
test/5755.png,317,101,382,193,"[3.0, 5.0]",2,7.5,10.65,632,266
test/5756.png,244,4,302,88,"[2.0, 3.0]",2,6.75,9.75,560,236
test/5757.png,9,-7,68,56,"[1.0, 8.0]",2,6.8999999999999995,7.35,90,48
test/5758.png,76,13,116,68,"[6.0, 6.0]",2,4.6499999999999995,6.3,241,109
test/5759.png,199,62,220,99,[6.0],1,2.4,4.2,452,138
test/576.png,83,29,148,130,[9.0],1,7.5,11.7,233,135
test/5760.png,26,-2,45,34,[9.0],1,2.1,4.2,70,32
test/5761.png,65,-8,140,97,[6.0],1,8.7,12.15,204,94
test/5762.png,34,-1,53,26,[4.0],1,2.1,3.15,80,35
test/5763.png,40,-14,149,93,"[1.0, 5.0, 7.0]",3,12.6,12.45,193,83
test/5764.png,252,43,372,215,[4.0],1,13.95,19.95,648,270
test/5765.png,14,-5,72,43,"[4.0, 7.0]",2,6.75,5.7,92,41
test/5766.png,47,20,132,69,"[2.0, 1.0, 8.0]",3,9.9,5.7,221,104
test/5767.png,22,0,55,29,"[1.0, 2.0]",2,3.9,3.3,79,31
test/5768.png,27,2,57,33,"[3.0, 2.0]",2,3.4499999999999997,3.5999999999999996,84,35
test/5769.png,32,-2,81,45,"[3.0, 4.0]",2,5.7,5.55,112,43
test/577.png,101,28,132,80,[5.0],1,3.5999999999999996,6.0,239,112
test/5770.png,29,0,62,36,"[1.0, 5.0]",2,3.9,4.2,90,38
test/5771.png,30,-4,61,44,"[5.0, 1.0]",2,3.5999999999999996,5.7,91,40
test/5772.png,187,44,260,91,"[7.0, 4.0, 7.0]",3,8.4,5.3999999999999995,314,96
test/5773.png,94,27,136,68,"[3.0, 10.0]",2,4.95,4.8,150,96
test/5774.png,100,61,138,103,"[2.0, 10.0]",2,4.35,4.95,224,111
test/5775.png,26,4,46,30,"[2.0, 3.0]",2,2.25,3.0,76,34
test/5776.png,304,69,369,141,"[1.0, 3.0]",2,7.5,8.25,573,205
test/5777.png,281,57,356,120,"[4.0, 6.0]",2,8.7,7.199999999999999,524,166
test/5778.png,51,-2,115,72,"[1.0, 8.0, 2.0]",3,7.35,8.7,165,74
test/5779.png,120,1,148,39,"[3.0, 9.0]",2,3.15,4.35,197,70
test/578.png,64,29,126,70,"[1.0, 8.0]",2,7.05,4.8,204,87
test/5780.png,25,2,58,33,"[3.0, 3.0]",2,3.9,3.5999999999999996,84,36
test/5781.png,65,12,146,88,"[4.0, 4.0]",2,9.299999999999999,8.85,211,103
test/5782.png,57,37,96,67,"[3.0, 6.0]",2,4.5,3.4499999999999997,190,82
test/5783.png,28,-9,112,64,"[5.0, 8.0]",2,9.75,8.549999999999999,134,55
test/5784.png,30,-1,50,35,[3.0],1,2.25,4.2,80,35
test/5785.png,115,-1,155,48,"[1.0, 10.0, 1.0]",3,4.6499999999999995,5.85,257,66
test/5786.png,32,0,52,37,[6.0],1,2.25,4.35,86,39
test/5787.png,10,-4,59,36,"[8.0, 10.0]",2,5.7,4.8,75,35
test/5788.png,46,6,118,64,"[1.0, 10.0, 7.0]",3,8.25,6.75,165,76
test/5789.png,91,9,122,42,"[7.0, 5.0]",2,3.5999999999999996,3.9,166,54
test/579.png,41,-1,80,40,"[1.0, 6.0]",2,4.5,4.95,107,41
test/5790.png,81,0,118,94,"[3.0, 6.0]",2,4.2,10.95,211,91
test/5791.png,27,-6,100,57,"[2.0, 4.0]",2,8.4,7.35,122,53
test/5792.png,36,0,86,49,"[8.0, 1.0]",2,5.85,5.7,124,52
test/5793.png,92,7,157,70,"[7.0, 6.0]",2,7.5,7.199999999999999,373,125
test/5794.png,29,0,57,40,[4.0],1,3.15,4.6499999999999995,158,39
test/5795.png,1,-11,121,51,"[2.0, 5.0, 4.0]",3,13.95,7.199999999999999,121,39
test/5796.png,55,-5,103,41,"[7.0, 1.0]",2,5.55,5.3999999999999995,131,39
test/5797.png,108,3,162,77,"[1.0, 10.0]",2,6.1499999999999995,8.549999999999999,315,143
test/5798.png,197,43,246,97,"[2.0, 1.0]",2,5.7,6.1499999999999995,351,117
test/5799.png,24,-11,86,56,"[3.0, 6.0]",2,7.05,7.949999999999999,108,49
test/58.png,30,-3,88,50,"[3.0, 7.0, 6.0]",3,6.75,6.1499999999999995,115,46
test/580.png,38,14,66,38,"[3.0, 8.0]",2,3.15,2.85,106,47
test/5800.png,90,11,121,51,"[4.0, 6.0]",2,3.5999999999999996,4.6499999999999995,211,82
test/5801.png,57,24,87,45,"[6.0, 7.0]",2,3.4499999999999997,2.4,141,68
test/5802.png,52,11,68,42,[4.0],1,1.95,3.5999999999999996,146,56
test/5803.png,42,-3,94,63,"[1.0, 1.0]",2,6.0,7.8,136,61
test/5804.png,55,-6,86,46,[5.0],1,3.5999999999999996,6.0,108,38
test/5805.png,6,-2,39,21,"[4.0, 4.0]",2,3.9,2.85,46,18
test/5806.png,80,25,127,84,"[5.0, 3.0]",2,5.3999999999999995,6.8999999999999995,214,98
test/5807.png,58,3,84,31,"[9.0, 1.0]",2,3.0,3.15,108,32
test/5808.png,15,-2,44,28,"[2.0, 9.0]",2,3.3,3.5999999999999996,59,26
test/5809.png,29,-4,70,34,"[2.0, 9.0]",2,4.8,4.5,85,31
test/581.png,27,-4,79,43,"[1.0, 10.0]",2,6.0,5.55,104,41
test/5810.png,19,-2,52,38,[3.0],1,3.9,4.8,73,38
test/5811.png,24,1,63,30,"[1.0, 2.0, 1.0]",3,4.5,3.3,88,34
test/5812.png,64,14,170,87,"[2.0, 2.0, 1.0]",3,12.15,8.4,242,100
test/5813.png,31,0,62,48,[6.0],1,3.5999999999999996,5.55,93,47
test/5814.png,66,16,124,71,"[7.0, 3.0]",2,6.75,6.3,179,76
test/5815.png,41,-1,115,62,"[3.0, 2.0, 5.0]",3,8.549999999999999,7.35,162,66
test/5816.png,25,0,58,29,"[6.0, 10.0]",2,3.9,3.3,83,32
test/5817.png,41,2,69,40,"[1.0, 1.0]",2,3.15,4.35,106,45
test/5818.png,18,2,55,31,"[1.0, 5.0, 7.0]",3,4.2,3.3,75,33
test/5819.png,24,-1,71,37,"[3.0, 6.0]",2,5.3999999999999995,4.5,105,41
test/582.png,92,16,144,53,"[1.0, 4.0, 6.0]",3,6.0,4.2,222,81
test/5820.png,28,-8,56,48,[9.0],1,3.15,6.6,85,39
test/5821.png,50,25,80,51,"[2.0, 8.0]",2,3.4499999999999997,3.0,128,62
test/5822.png,32,-3,124,60,"[2.0, 1.0, 1.0]",3,10.65,7.35,157,57
test/5823.png,57,-10,104,98,[2.0],1,5.3999999999999995,12.6,146,91
test/5824.png,29,-2,78,56,"[1.0, 5.0, 10.0]",3,5.7,6.8999999999999995,109,54
test/5825.png,78,-11,152,107,[4.0],1,8.549999999999999,13.799999999999999,225,103
test/5826.png,112,-3,167,49,"[8.0, 2.0]",2,6.3,6.0,191,58
test/5827.png,18,-5,57,35,"[7.0, 3.0]",2,4.5,4.8,74,33
test/5828.png,37,-1,95,62,"[3.0, 2.0]",2,6.75,7.35,132,61
test/5829.png,124,66,232,189,"[7.0, 6.0, 9.0]",3,12.45,14.1,365,192
test/583.png,53,7,94,47,"[6.0, 4.0]",2,4.8,4.6499999999999995,131,52
test/5830.png,35,-1,65,47,[4.0],1,3.4499999999999997,5.7,98,47
test/5831.png,39,-1,69,46,[9.0],1,3.4499999999999997,5.55,110,49
test/5832.png,41,-5,90,70,[4.0],1,5.7,8.85,133,68
test/5833.png,50,7,102,62,"[1.0, 9.0]",2,6.0,6.3,152,64
test/5834.png,53,11,92,40,"[1.0, 10.0]",2,4.5,3.3,166,85
test/5835.png,50,19,71,45,[8.0],1,2.4,3.0,121,54
test/5836.png,107,40,154,125,[7.0],1,5.3999999999999995,9.9,296,111
test/5837.png,26,0,56,30,"[4.0, 5.0]",2,3.4499999999999997,3.4499999999999997,86,34
test/5838.png,63,-7,145,81,"[1.0, 8.0, 4.0]",3,9.45,10.2,208,78
test/5839.png,121,20,151,91,[6.0],1,3.4499999999999997,8.1,256,118
test/584.png,52,24,82,53,"[3.0, 6.0]",2,3.4499999999999997,3.3,135,68
test/5840.png,64,0,103,39,"[2.0, 7.0]",2,4.5,4.6499999999999995,125,36
test/5841.png,17,-8,45,37,[6.0],1,3.15,5.25,63,28
test/5842.png,33,-1,80,56,"[2.0, 5.0]",2,5.3999999999999995,6.75,116,55
test/5843.png,271,100,292,154,[7.0],1,2.4,6.1499999999999995,600,210
test/5844.png,46,19,100,60,"[5.0, 10.0]",2,6.1499999999999995,4.8,172,63
test/5845.png,28,1,65,42,"[2.0, 9.0]",2,4.2,4.8,97,45
test/5846.png,25,3,67,34,"[2.0, 8.0]",2,4.95,3.5999999999999996,100,41
test/5847.png,169,112,233,171,"[1.0, 10.0]",2,7.35,6.8999999999999995,421,205
test/5848.png,194,88,256,152,"[3.0, 6.0]",2,7.05,7.35,358,190
test/5849.png,25,-1,106,51,"[2.0, 9.0, 3.0]",3,9.299999999999999,6.0,129,48
test/585.png,33,-3,83,63,"[1.0, 4.0]",2,5.85,7.8,122,57
test/5850.png,228,28,292,90,"[2.0, 7.0]",2,7.35,7.05,572,244
test/5851.png,15,-1,44,26,"[3.0, 6.0]",2,3.3,3.15,113,25
test/5852.png,49,-7,169,98,"[1.0, 4.0, 3.0]",3,13.95,12.15,224,92
test/5853.png,177,74,229,129,"[2.0, 6.0]",2,6.0,6.3,388,178
test/5854.png,23,-6,75,47,"[2.0, 2.0]",2,6.0,6.1499999999999995,94,42
test/5855.png,64,-4,148,84,"[3.0, 9.0]",2,9.75,10.2,216,87
test/5856.png,17,-2,48,24,"[1.0, 4.0, 5.0]",3,3.5999999999999996,3.0,67,24
test/5857.png,127,47,160,78,"[4.0, 8.0]",2,3.9,3.5999999999999996,269,109
test/5858.png,59,0,144,85,"[4.0, 2.0]",2,9.9,9.9,214,85
test/5859.png,39,0,67,50,[5.0],1,3.15,5.85,106,52
test/586.png,36,0,52,28,[4.0],1,1.95,3.3,79,31
test/5860.png,31,-6,71,57,[5.0],1,4.6499999999999995,7.35,183,55
test/5861.png,73,0,115,36,"[3.0, 10.0]",2,4.95,4.2,142,42
test/5862.png,41,5,57,43,[5.0],1,1.95,4.35,102,53
test/5863.png,31,-4,51,34,[2.0],1,2.25,4.5,79,34
test/5864.png,30,5,84,44,"[1.0, 1.0, 5.0]",3,6.1499999999999995,4.5,117,48
test/5865.png,21,0,60,36,"[3.0, 3.0]",2,4.5,4.2,82,33
test/5866.png,47,8,97,48,"[1.0, 4.0, 10.0]",3,5.85,4.6499999999999995,143,58
test/5867.png,36,3,52,29,[4.0],1,1.95,3.0,72,28
test/5868.png,22,0,53,39,"[1.0, 7.0]",2,3.5999999999999996,4.5,76,37
test/5869.png,185,36,273,110,"[4.0, 5.0]",2,10.049999999999999,8.549999999999999,456,141
test/587.png,25,-2,66,36,"[3.0, 4.0]",2,4.8,4.5,91,35
test/5870.png,25,0,51,28,"[8.0, 5.0]",2,3.0,3.15,76,31
test/5871.png,30,11,71,49,"[4.0, 3.0]",2,4.8,4.35,109,52
test/5872.png,109,59,140,106,"[7.0, 3.0]",2,3.5999999999999996,5.3999999999999995,257,112
test/5873.png,37,-2,74,51,[8.0],1,4.2,6.1499999999999995,111,52
test/5874.png,18,-17,273,123,"[4.0, 3.0]",2,29.4,16.2,315,117
test/5875.png,99,12,153,59,"[1.0, 3.0, 10.0]",3,6.1499999999999995,5.3999999999999995,198,69
test/5876.png,26,18,100,89,"[8.0, 7.0]",2,8.549999999999999,8.1,287,169
test/5877.png,373,123,533,334,[2.0],1,18.45,24.3,802,349
test/5878.png,28,-4,65,42,"[4.0, 3.0]",2,4.2,5.3999999999999995,93,39
test/5879.png,39,11,59,44,[3.0],1,2.25,3.9,163,49
test/588.png,29,-1,50,35,[3.0],1,2.4,4.2,81,35
test/5880.png,41,4,65,42,[9.0],1,2.85,4.35,113,46
test/5881.png,95,8,149,57,"[2.0, 6.0]",2,6.1499999999999995,5.7,211,80
test/5882.png,35,-3,93,63,"[4.0, 3.0]",2,6.75,7.8,128,61
test/5883.png,35,-14,106,66,"[1.0, 9.0]",2,8.1,9.299999999999999,143,60
test/5884.png,10,-4,29,25,[3.0],1,2.1,3.4499999999999997,42,20
test/5885.png,123,10,186,82,"[4.0, 8.0]",2,7.199999999999999,8.25,295,119
test/5886.png,12,-8,93,41,"[1.0, 10.0, 4.0]",3,9.299999999999999,5.85,108,33
test/5887.png,32,-5,73,56,[6.0],1,4.8,7.05,106,53
test/5888.png,223,12,304,119,"[1.0, 10.0]",2,9.299999999999999,12.299999999999999,532,293
test/5889.png,23,1,90,53,"[6.0, 3.0, 10.0]",3,7.8,6.0,114,51
test/589.png,27,-2,42,30,[8.0],1,1.7999999999999998,3.9,70,32
test/5890.png,14,0,68,29,"[3.0, 1.0, 7.0]",3,6.1499999999999995,3.4499999999999997,83,33
test/5891.png,45,-2,76,38,[7.0],1,3.5999999999999996,4.8,100,38
test/5892.png,19,18,83,89,"[2.0, 10.0]",2,7.35,8.1,170,89
test/5893.png,61,7,91,54,[2.0],1,3.4499999999999997,5.3999999999999995,164,68
test/5894.png,14,-6,40,31,[1.0],1,3.0,4.35,53,26
test/5895.png,53,-16,186,137,"[1.0, 5.0]",2,15.299999999999999,17.849999999999998,288,123
test/5896.png,31,-1,70,45,"[9.0, 7.0]",2,4.5,5.3999999999999995,104,43
test/5897.png,27,4,57,30,"[4.0, 10.0]",2,3.4499999999999997,3.0,84,35
test/5898.png,58,15,78,43,[4.0],1,2.25,3.15,138,61
test/5899.png,25,0,51,28,"[4.0, 1.0]",2,3.0,3.15,73,31
test/59.png,74,31,150,90,"[3.0, 10.0]",2,8.85,6.8999999999999995,218,97
test/590.png,100,36,181,88,"[1.0, 10.0]",2,9.299999999999999,6.0,309,128
test/5900.png,44,22,74,48,"[7.0, 3.0]",2,3.4499999999999997,3.0,119,56
test/5901.png,3,-6,43,31,"[3.0, 8.0]",2,4.6499999999999995,4.35,59,28
test/5902.png,25,7,64,37,"[1.0, 10.0, 1.0]",3,4.5,3.4499999999999997,156,41
test/5903.png,56,10,95,57,"[4.0, 10.0]",2,4.5,5.3999999999999995,155,70
test/5904.png,83,26,131,68,"[2.0, 7.0]",2,5.55,4.95,207,101
test/5905.png,142,9,197,103,[3.0],1,6.3,10.95,404,287
test/5906.png,17,-3,69,43,"[1.0, 2.0]",2,6.0,5.3999999999999995,90,40
test/5907.png,88,12,137,59,"[1.0, 1.0, 10.0]",3,5.7,5.3999999999999995,232,55
test/5908.png,22,0,55,27,"[5.0, 2.0]",2,3.9,3.15,77,28
test/5909.png,33,0,91,50,"[2.0, 4.0]",2,6.75,5.85,166,52
test/591.png,79,3,92,32,[1.0],1,1.5,3.3,116,32
test/5910.png,43,2,72,49,[9.0],1,3.3,5.3999999999999995,113,52
test/5911.png,24,2,61,32,"[4.0, 1.0]",2,4.2,3.4499999999999997,86,36
test/5912.png,18,-5,81,43,"[3.0, 6.0]",2,7.199999999999999,5.7,103,39
test/5913.png,36,-1,111,62,"[1.0, 7.0]",2,8.7,7.35,176,62
test/5914.png,94,0,143,48,"[6.0, 10.0]",2,5.7,5.7,242,80
test/5915.png,149,23,178,51,"[6.0, 8.0]",2,3.3,3.15,240,81
test/5916.png,22,0,61,39,"[3.0, 3.0]",2,4.5,4.5,86,41
test/5917.png,39,-11,154,89,"[1.0, 10.0, 8.0]",3,13.2,11.7,200,90
test/5918.png,56,3,127,62,"[3.0, 6.0]",2,8.1,6.8999999999999995,171,64
test/5919.png,31,-2,69,52,"[3.0, 1.0]",2,4.35,6.3,101,51
test/592.png,36,3,110,45,"[1.0, 2.0, 1.0, 3.0]",4,8.549999999999999,4.95,149,57
test/5920.png,32,-5,52,42,[6.0],1,2.25,5.55,84,41
test/5921.png,44,-7,111,68,"[3.0, 2.0]",2,7.8,8.85,155,62
test/5922.png,26,-1,56,36,"[8.0, 4.0]",2,3.4499999999999997,4.35,98,39
test/5923.png,28,5,57,25,"[2.0, 10.0]",2,3.3,2.25,88,34
